C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_13_58_903.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_13_58_903.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_13_58_903.jpg, -0.2156323, 1, 0, 14.91108
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_13_59_011.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_13_59_011.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_13_59_011.jpg, 0, 1, 0, 16.09155
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_13_59_122.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_13_59_122.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_13_59_122.jpg, 0, 1, 0, 17.27662
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_13_59_231.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_13_59_231.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_13_59_231.jpg, 0, 1, 0, 18.52267
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_13_59_331.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_13_59_331.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_13_59_331.jpg, 0, 1, 0, 19.40216
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_13_59_437.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_13_59_437.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_13_59_437.jpg, -0.2892956, 1, 0, 20.47684
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_13_59_546.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_13_59_546.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_13_59_546.jpg, -0.5780193, 1, 0, 21.39756
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_13_59_648.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_13_59_648.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_13_59_648.jpg, -0.2723864, 1, 0, 22.37526
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_13_59_757.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_13_59_757.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_13_59_757.jpg, 0, 1, 0, 23.34887
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_13_59_865.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_13_59_865.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_13_59_865.jpg, 0, 1, 0, 24.30536
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_13_59_965.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_13_59_965.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_13_59_965.jpg, 0, 1, 0, 25.27285
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_00_074.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_00_074.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_00_074.jpg, 0, 1, 0, 26.41733
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_00_174.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_00_174.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_00_174.jpg, 0, 1, 0, 27.36107
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_00_276.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_00_276.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_00_276.jpg, 0, 1, 0, 28.29541
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_00_381.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_00_381.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_00_381.jpg, -0.2741347, 1, 0, 29.15368
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_00_482.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_00_482.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_00_482.jpg, -0.5050937, 1, 0, 29.8198
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_00_592.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_00_592.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_00_592.jpg, -0.1406108, 1, 0, 30.19229
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_00_694.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_00_694.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_00_694.jpg, 0, 1, 0, 30.18899
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_00_795.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_00_795.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_00_795.jpg, 0, 1, 0, 30.19016
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_00_907.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_00_907.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_00_907.jpg, 0, 1, 0, 30.19029
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_01_008.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_01_008.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_01_008.jpg, 0, 1, 0, 30.19028
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_01_112.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_01_112.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_01_112.jpg, 0, 1, 0, 30.19027
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_01_215.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_01_215.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_01_215.jpg, 0, 1, 0, 30.19029
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_01_317.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_01_317.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_01_317.jpg, 0, 1, 0, 30.19031
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_01_506.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_01_506.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_01_506.jpg, 0, 1, 0, 30.1901
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_01_611.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_01_611.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_01_611.jpg, 0, 1, 0, 30.19042
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_01_719.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_01_719.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_01_719.jpg, 0, 1, 0, 30.19006
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_01_825.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_01_825.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_01_825.jpg, 0, 1, 0, 30.19018
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_01_934.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_01_934.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_01_934.jpg, 0, 1, 0, 30.19019
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_02_039.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_02_039.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_02_039.jpg, 0, 1, 0, 30.19018
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_02_142.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_02_142.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_02_142.jpg, 0, 1, 0, 30.19022
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_02_248.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_02_248.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_02_248.jpg, 0, 1, 0, 30.19018
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_02_349.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_02_349.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_02_349.jpg, 0, 1, 0, 30.19111
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_02_459.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_02_459.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_02_459.jpg, -0.03822574, 1, 0, 30.19018
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_02_563.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_02_563.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_02_563.jpg, -0.3549114, 1, 0, 30.16528
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_02_668.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_02_668.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_02_668.jpg, -0.07096323, 1, 0, 30.19148
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_02_772.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_02_772.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_02_772.jpg, 0, 1, 0, 30.18986
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_02_877.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_02_877.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_02_877.jpg, 0, 1, 0, 30.19028
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_02_983.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_02_983.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_02_983.jpg, 0, 1, 0, 30.19032
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_03_084.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_03_084.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_03_084.jpg, 0, 1, 0, 30.19027
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_03_187.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_03_187.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_03_187.jpg, 0, 1, 0, 30.19027
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_03_293.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_03_293.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_03_293.jpg, 0, 1, 0, 30.18896
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_03_393.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_03_393.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_03_393.jpg, 0, 1, 0, 30.19014
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_03_496.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_03_496.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_03_496.jpg, -0.2787254, 1, 0, 30.17351
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_03_597.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_03_597.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_03_597.jpg, -0.4630708, 1, 0, 30.15804
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_03_701.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_03_701.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_03_701.jpg, -0.1529719, 1, 0, 30.19305
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_03_801.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_03_801.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_03_801.jpg, 0, 1, 0, 30.18901
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_03_904.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_03_904.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_03_904.jpg, 0, 1, 0, 30.19014
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_04_009.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_04_009.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_04_009.jpg, 0, 1, 0, 30.19029
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_04_111.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_04_111.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_04_111.jpg, 0, 1, 0, 30.18988
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_04_215.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_04_215.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_04_215.jpg, 0, 1, 0, 30.19013
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_04_325.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_04_325.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_04_325.jpg, 0, 1, 0, 30.18898
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_04_429.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_04_429.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_04_429.jpg, 0, 1, 0, 30.19041
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_04_535.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_04_535.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_04_535.jpg, 0, 1, 0, 30.18861
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_04_637.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_04_637.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_04_637.jpg, 0, 1, 0, 30.19058
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_04_744.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_04_744.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_04_744.jpg, 0, 1, 0, 30.19027
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_04_850.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_04_850.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_04_850.jpg, 0, 1, 0, 30.19025
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_04_954.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_04_954.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_04_954.jpg, 0, 1, 0, 30.1902
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_05_061.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_05_061.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_05_061.jpg, 0, 1, 0, 30.19031
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_05_162.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_05_162.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_05_162.jpg, 0, 1, 0, 30.19032
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_05_263.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_05_263.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_05_263.jpg, -0.2709506, 1, 0, 30.17449
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_05_368.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_05_368.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_05_368.jpg, 0, 1, 0, 30.18967
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_05_469.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_05_469.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_05_469.jpg, 0, 1, 0, 30.19011
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_05_570.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_05_570.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_05_570.jpg, 0, 1, 0, 30.19043
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_05_672.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_05_672.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_05_672.jpg, 0, 1, 0, 30.19031
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_05_778.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_05_778.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_05_778.jpg, 0, 1, 0, 30.19029
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_05_887.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_05_887.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_05_887.jpg, -0.3243123, 1, 0, 30.16719
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_05_991.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_05_991.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_05_991.jpg, -0.01151333, 1, 0, 30.18961
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_06_095.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_06_095.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_06_095.jpg, 0, 1, 0, 30.19
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_06_201.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_06_201.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_06_201.jpg, 0, 1, 0, 30.19029
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_06_309.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_06_309.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_06_309.jpg, 0, 1, 0, 30.19029
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_06_410.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_06_410.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_06_410.jpg, -0.1336559, 1, 0, 30.1857
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_06_511.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_06_511.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_06_511.jpg, -0.2831825, 1, 0, 30.17966
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_06_620.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_06_620.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_06_620.jpg, 0, 1, 0, 30.18843
C:\code\python\driving_sim_data\IMG\center_2019_03_02_17_14_06_724.jpg, C:\code\python\driving_sim_data\IMG\left_2019_03_02_17_14_06_724.jpg, C:\code\python\driving_sim_data\IMG\right_2019_03_02_17_14_06_724.jpg, 0, 1, 0, 30.18995
